1810-4	4966.0	4481.0	10764	577
1810-5	6041.0	5469.0	12810	684
1810-6	4357.0	3955.0	9306	421
1810-7	5433.0	4920.0	11682	510
1810-8	5115.0	4715.0	10769	488
1810-9	5308.0	4806.0	11560	491
1810-10	5405.0	4884.0	11990	503
1810-11	5464.0	4976.0	11771	555
1810-12	6454.0	5836.0	13708	639
1811-1	14487.0	13213.0	28937	1457
1811-2	11118.0	10244.0	21175	1070
1811-3	14450.0	13270.0	30013	1501
1811-4	11745.0	10717.0	24172	1190
1811-5	12296.0	11284.0	24463	1162
1811-6	12459.0	11389.0	24679	1319
1811-7	11779.0	10784.0	22496	1328
1811-8	13392.0	12219.0	25753	1358
1811-9	11909.0	10976.0	21364	1142
1811-10	13660.0	12583.0	25205	1393
1811-11	11868.0	10945.0	21942	1167
1811-12	14481.0	13366.0	26763	1292
1812-1	12754.0	11778.0	24161	1137
1812-2	11485.0	10687.0	20883	1014
1812-3	9263.0	8540.0	17674	840
1812-4	11970.0	11115.0	22210	978
1812-5	11214.0	10279.0	21826	1061
1812-6	12093.0	11223.0	21401	1117
1812-7	13291.0	12248.0	25127	1248
1812-8	4043.0	3690.0	8221	407
1812-9	7063.0	6429.0	14455	688
1812-10	7822.0	7131.0	16884	758
1812-11	4481.0	4099.0	9536	443
1812-12	5586.0	5087.0	11149	532
1813-1	5726.0	5229.0	11673	619
1813-2	5216.0	4716.0	12151	570
1813-3	8072.0	7308.0	18128	861
1813-4	6056.0	5513.0	13240	589
1813-5	5259.0	4792.0	12028	520
1813-6	9098.0	8258.0	20873	997
1813-7	13487.0	12445.0	26176	1230
1813-8	12111.0	11240.0	23023	1031
1813-9	10167.0	9370.0	21363	771
1813-10	13669.0	12556.0	28502	1165
1813-11	11796.0	10816.0	25265	1001
1813-12	12605.0	11514.0	25995	1194
1814-1	11042.0	10014.0	20886	1114
1814-2	10708.0	9827.0	19473	976
1814-3	12477.0	11432.0	22655	1143
1814-4	14497.0	13047.0	28364	1526
1814-5	17488.0	15884.0	31848	1905
1814-6	17678.0	16026.0	32255	2050
1814-7	20035.0	18287.0	36244	2146
1814-8	20799.0	18876.0	36091	2617
1814-9	23813.0	21359.0	45136	3096
1814-10	16406.0	14887.0	29795	1871
1814-11	17868.0	16359.0	31274	2029
1814-12	20952.0	18897.0	39120	2498
1815-1	15296.0	13876.0	27891	1728
1815-2	18200.0	16490.0	34877	2215
1815-3	19560.0	17552.0	38205	2409
1815-4	14849.0	13177.0	28728	2036
1815-5	20803.0	18580.0	40950	2522
1815-6	18919.0	16903.0	36180	2370
1815-7	18558.0	16329.0	37023	2883
1815-8	19109.0	17117.0	35705	2574
1815-9	19020.0	17004.0	36674	2425
1815-10	17194.0	15362.0	31053	2863
1815-11	17868.0	15904.0	33868	2622
1815-12	1519.0	1378.0	2680	184
1816-1	22246.0	20025.0	42989	2603
1816-2	21683.0	19365.0	42743	2522
1816-3	24816.0	22099.0	50553	3089
1816-4	23408.0	20811.0	48023	2758
1816-5	20576.0	18364.0	41073	2379
1816-6	21537.0	19146.0	44122	2703
1816-7	17801.0	15833.0	33590	2351
1816-8	17153.0	15259.0	30844	2466
1816-9	21252.0	18722.0	41364	3013
1816-10	20350.0	18346.0	39285	2229
1816-11	21197.0	18781.0	40350	2961
1816-12	13945.0	12493.0	25008	1859
1817-1	20865.0	18680.0	43362	2052
1817-2	16040.0	14483.0	32455	1556
1817-3	14897.0	13418.0	29894	1357
1817-4	16936.0	15336.0	32375	1577
1817-5	16546.0	14999.0	31941	1659
1817-6	21511.0	19207.0	42940	2324
1817-7	18995.0	17295.0	36188	1685
1817-8	17353.0	15670.0	33181	1746
1817-9	14374.0	12758.0	26526	1859
1817-10	15470.0	13883.0	29236	1720
1817-11	13860.0	12461.0	26059	1497
1817-12	15675.0	13984.0	31020	1849
1818-1	13555.0	12221.0	26769	1257
1818-2	13224.0	11870.0	26229	1226
1818-3	17079.0	15372.0	34025	1566
1818-4	10458.0	9463.0	21556	931
1818-5	12979.0	11691.0	26589	1209
1818-6	11847.0	10637.0	24285	1098
1818-7	14007.0	12589.0	27381	1528
1818-8	11552.0	10444.0	21861	1140
1818-9	11118.0	10075.0	20834	1033
1818-10	14585.0	13193.0	28807	1273
1818-11	13121.0	11758.0	25849	1443
1818-12	11892.0	10660.0	22846	1374
1819-1	13886.0	12377.0	29278	1441
1819-2	13714.0	12288.0	28434	1473
1819-3	13951.0	12459.0	28233	1677
1819-4	13479.0	12021.0	27467	1356
1819-5	5398.0	4808.0	10876	711
1819-6	12564.0	11311.0	25897	1206
1819-7	13222.0	11786.0	26360	1487
1819-8	18178.0	16242.0	36597	1858
1819-9	10495.0	9343.0	21446	1194
1819-10	10020.0	9014.0	19629	1000
1819-11	5398.0	4726.0	11782	662
1819-12	5441.0	4760.0	12526	675
1820-1	5505.0	4780.0	12098	705
1820-2	6237.0	5474.0	13944	678
1820-3	4866.0	4235.0	10484	672
1820-4	5830.0	4983.0	12266	910
1820-5	7839.0	6904.0	16604	1014
1820-6	8496.0	7550.0	18136	869
1820-7	14387.0	12922.0	28955	1436
1820-8	14563.0	13149.0	29381	1142
1820-9	16420.0	14686.0	35015	1409
1820-10	15050.0	13703.0	30184	1221
1820-11	13897.0	12636.0	27248	1154
1820-12	19481.0	17549.0	38988	1695
1821-1	18583.0	16925.0	35542	1541
1821-2	12282.0	11097.0	24794	1148
1821-3	13661.0	12254.0	27297	1425
1821-4	10556.0	9560.0	21147	951
1821-5	13959.0	12609.0	26335	1342
1821-6	8179.0	7453.0	15013	802
1821-7	14446.0	13140.0	26975	1507
1821-8	15195.0	13876.0	28155	1369
1821-9	13563.0	12246.0	25534	1457
1821-10	15449.0	14011.0	28701	1487
1821-11	19036.0	17204.0	35711	1790
1821-12	13219.0	11836.0	25407	1465
1822-1	17320.0	15758.0	32346	1627
1822-2	12393.0	11225.0	24520	1015
1822-3	14522.0	13132.0	28863	1411
1822-4	14394.0	12943.0	28757	1358
1822-5	19644.0	17653.0	38746	1959
1822-6	15807.0	14292.0	30520	1392
1822-7	15523.0	14131.0	29027	1414
1822-8	18345.0	16509.0	36011	1957
1822-9	11409.0	10257.0	22042	1177
1822-10	21490.0	19321.0	40668	2213
1822-11	17950.0	16353.0	34508	1567
1822-12	16594.0	14913.0	34171	1695
1823-1	21904.0	19633.0	46676	2182
1823-2	19626.0	17565.0	42800	1917
1823-3	21376.0	19174.0	49400	2216
1823-4	21901.0	19700.0	47056	2158
1823-5	19457.0	17622.0	42614	1760
1823-6	13654.0	12343.0	29590	1139
1823-7	22119.0	19748.0	51312	2275
1823-8	24433.0	21952.0	55312	2194
1823-9	21499.0	19327.0	48073	1936
1823-10	24273.0	21776.0	53459	2194
1823-11	18131.0	16334.0	36721	1661
1823-12	14716.0	13138.0	28804	1753
1824-1	21084.0	19091.0	41491	1715
1824-2	21829.0	19748.0	45403	1983
1824-3	19011.0	17136.0	39319	1768
1824-4	21730.0	19661.0	44114	1867
1824-5	18847.0	16996.0	38856	1593
1824-6	20533.0	18518.0	42871	1918
1824-7	22024.0	19992.0	44654	1801
1824-8	26000.0	23480.0	54612	2335
1824-9	24286.0	21941.0	51161	2077
1824-10	24685.0	22305.0	51802	2356
1824-11	21839.0	19695.0	43134	2129
1824-12	14752.0	13300.0	26976	1741
1825-1	20813.0	18902.0	42432	1882
1825-2	21500.0	19397.0	47137	2119
1825-3	20525.0	18622.0	45350	1922
1825-4	23568.0	21331.0	51586	1927
1825-5	26465.0	23861.0	59006	2293
1825-6	25913.0	23351.0	57626	2397
1825-7	25600.0	23178.0	55201	2326
1825-8	24620.0	22387.0	53285	2240
1825-9	27531.0	24872.0	59482	2570
1825-10	23615.0	21283.0	50105	2114
1825-11	23710.0	21476.0	50332	2227
1825-12	21699.0	19671.0	47055	2117
1826-1	20249.0	18345.0	41521	1879
1826-2	21209.0	19300.0	40821	1723
1826-3	23696.0	21491.0	46757	2014
1826-4	23049.0	20964.0	45237	1858
1826-5	18367.0	16631.0	36621	1516
1826-6	20996.0	19051.0	41715	1714
1826-7	18525.0	16989.0	34617	1344
1826-8	21896.0	20112.0	41373	1744
1826-9	23666.0	21578.0	45846	1864
1826-10	21225.0	19292.0	41456	1863
1826-11	16601.0	15169.0	31464	1417
1826-12	19138.0	17410.0	38932	1512
1827-1	18967.0	17219.0	39831	1816
1827-2	16442.0	14948.0	35190	1467
1827-3	23318.0	21213.0	48987	2151
1827-4	17846.0	16191.0	38048	1670
1827-5	25253.0	22725.0	55512	2631
1827-6	21791.0	19726.0	45313	1991
1827-7	25494.0	23035.0	53602	2504
1827-8	25624.0	23394.0	51076	2424
1827-9	21899.0	19854.0	44980	1955
1827-10	21114.0	19147.0	44567	1700
1827-11	19886.0	18038.0	40527	1597
1827-12	21633.0	19709.0	43186	1607
1828-1	23250.0	21056.0	49695	2100
1828-2	24579.0	22256.0	50431	2161
1828-3	21674.0	19496.0	45893	2050
1828-4	22347.0	20100.0	49119	2237
1828-5	24821.0	22444.0	54519	2287
1828-6	19068.0	17303.0	41901	1710
1828-7	22470.0	20448.0	50039	2017
1828-8	24851.0	22608.0	53283	2154
1828-9	21626.0	19625.0	45402	1981
1828-10	18412.0	16862.0	36543	1316
1828-11	19051.0	17384.0	38815	1556
1828-12	20030.0	18204.0	42153	1802
1829-1	26203.0	23826.0	52074	2116
1829-2	18832.0	17118.0	39960	1651
1829-3	23225.0	20995.0	50602	2110
1829-4	23930.0	21670.0	50490	2213
1829-5	21650.0	19415.0	49166	2120
1829-6	25962.0	23491.0	57740	2515
1829-7	23692.0	21480.0	50379	2229
1829-8	23316.0	21218.0	48557	2145
1829-9	25406.0	23080.0	54097	2186
1829-10	27651.0	25009.0	55064	2561
1829-11	25523.0	23224.0	52383	2262
1829-12	27784.0	25413.0	57929	2390
1830-1	26180.0	23803.0	54167	2349
1830-2	20536.0	18765.0	40998	1737
1830-3	21676.0	19724.0	45044	1909
1830-4	28712.0	26243.0	60113	2445
1830-5	22073.0	19963.0	48445	2112
1830-6	24431.0	22101.0	53605	2266
1830-7	19945.0	18155.0	39946	1636
1830-8	19127.0	17305.0	42544	1876
1830-9	23281.0	21203.0	49292	1875
1830-10	24028.0	21692.0	52860	1805
1830-11	23168.0	21045.0	49287	1905
1830-12	24033.0	21740.0	54023	2130
1831-1	17521.0	15775.0	39360	1648
1831-2	17660.0	16036.0	37054	1471
1831-3	32585.0	29529.0	70715	2650
1831-4	30882.0	27777.0	68966	2837
1831-5	35798.0	32317.0	79149	3282
1831-6	29100.0	26437.0	63618	2611
1831-7	29215.0	26601.0	62319	2434
1831-8	28841.0	26292.0	62288	2513
1831-9	20278.0	18449.0	44504	1822
1831-10	22664.0	20714.0	47827	1895
1831-11	28430.0	25816.0	61147	2364
1831-12	33863.0	30444.0	77074	3242
1832-1	28797.0	26283.0	60539	2536
1832-2	21680.0	19636.0	48543	1872
1832-3	26666.0	24229.0	55540	2311
1832-4	22459.0	20296.0	50123	2103
1832-5	25197.0	22929.0	55335	2505
1832-6	31186.0	28065.0	68235	3181
1832-7	25678.0	23238.0	54813	2609
1832-8	26151.0	23539.0	57899	2522
1832-9	22619.0	20477.0	49826	2324
1832-10	26662.0	24396.0	53565	2531
1832-11	26273.0	23865.0	56094	2300
1832-12	27571.0	24690.0	62132	2766
1833-1	29256.0	26982.0	58679	2375
1833-2	29899.0	27240.0	63192	2737
1833-3	20707.0	18728.0	45580	1914
1833-4	28284.0	25649.0	60401	2404
1833-5	36250.0	33007.0	78020	3291
1833-6	26800.0	24590.0	55334	2175
1833-7	31752.0	28856.0	68763	2965
1833-8	28168.0	25263.0	64389	2830
1833-9	17303.0	15718.0	36647	1549
1833-10	21752.0	19719.0	45502	2043
1833-11	25469.0	23040.0	51842	2346
1833-12	25366.0	22966.0	51502	2535
1834-1	29890.0	27039.0	66940	2448
1834-2	27109.0	24634.0	58046	2142
1834-3	25210.0	22977.0	52941	1832
1834-4	27846.0	25544.0	55280	1913
1834-5	29419.0	26972.0	56766	2099
1834-6	22514.0	20633.0	43372	1638
1834-7	23209.0	21294.0	45150	1768
1834-8	27749.0	25288.0	56122	2127
1834-9	20999.0	19263.0	42611	1570
1834-10	27022.0	24700.0	53286	2043
1834-11	21026.0	19242.0	41206	1390
1834-12	25320.0	23233.0	49708	1837
1835-1	17487.0	16007.0	34481	1176
1835-2	23009.0	20989.0	46806	1585
1835-3	31137.0	28307.0	63431	2203
1835-4	25296.0	23090.0	50262	1794
1835-5	25004.0	22882.0	50076	1615
1835-6	26455.0	24210.0	52781	1764
1835-7	21864.0	20012.0	43806	1604
1835-8	17120.0	15547.0	36018	1327
1835-9	28541.0	25963.0	57921	1913
1835-10	25442.0	23356.0	49588	1695
1835-11	25999.0	23759.0	51346	1830
1835-12	25442.0	23246.0	49484	1862
1836-1	22066.0	20163.0	44121	1508
1836-2	21507.0	19744.0	42691	1493
1836-3	23862.0	21813.0	47488	1579
1836-4	33006.0	30040.0	66740	2382
1836-5	29906.0	27190.0	60295	2113
1836-6	24209.0	22201.0	45798	1675
1836-7	25032.0	22825.0	49843	1867
1836-8	26099.0	23717.0	54649	1900
1836-9	23706.0	21585.0	48921	1756
1836-10	23820.0	21650.0	49574	1792
1836-11	31420.0	28631.0	63731	2377
1836-12	28231.0	25725.0	56954	2040
1837-1	24436.0	22393.0	48205	1717
1837-2	24711.0	22768.0	46368	1691
1837-3	32420.0	29497.0	65299	2356
1837-4	24227.0	22144.0	48004	1594
1837-5	30894.0	27986.0	64803	2283
1837-6	30739.0	27854.0	62573	2439
1837-7	21588.0	19743.0	42103	1620
1837-8	27291.0	24905.0	53767	2191
1837-9	28343.0	25709.0	58078	2329
1837-10	25475.0	23233.0	48636	2281
1837-11	25199.0	23033.0	48264	2151
1837-12	25858.0	23663.0	49428	1913
1838-1	25015.0	22938.0	47420	1853
1838-2	25600.0	23450.0	49741	1961
1838-3	26927.0	24558.0	53184	1975
1838-4	21226.0	19363.0	42164	1546
1838-5	24178.0	21975.0	48359	1897
1838-6	23265.0	21139.0	48520	1815
1838-7	24231.0	22042.0	49269	2075
1838-8	22593.0	20532.0	45494	1781
1838-9	21404.0	19275.0	45861	1847
1838-10	23010.0	21064.0	44856	1842
1838-11	26645.0	24490.0	50735	2002
1838-12	24951.0	22822.0	48480	1969
1839-1	23067.0	21081.0	45825	1619
1839-2	26198.0	23866.0	52645	1878
1839-3	24784.0	22753.0	47725	1663
1839-4	28545.0	26250.0	54358	1989
1839-5	26919.0	24758.0	51894	1922
1839-6	22192.0	20398.0	42534	1508
1839-7	27252.0	25034.0	52771	2178
1839-8	27576.0	25301.0	54750	2142
1839-9	25753.0	23339.0	51646	1916
1839-10	27207.0	24952.0	52694	1909
1839-11	25639.0	23582.0	50125	1691
1839-12	19779.0	18090.0	39634	1441
1840-1	23947.0	21917.0	47086	1668
1840-2	26563.0	24270.0	51265	2186
1840-3	31112.0	28460.0	60747	2455
1840-4	28554.0	26035.0	55688	1986
1840-5	29064.0	26685.0	55247	2022
1840-6	31072.0	28488.0	61842	2304
1840-7	30200.0	27802.0	57597	2102
1840-8	32623.0	29857.0	65368	2343
1840-9	32802.0	29815.0	67670	2622
1840-10	29445.0	26944.0	57942	2275
1840-11	22973.0	21035.0	45565	1615
1840-12	32284.0	29336.0	65383	2839
1841-1	23756.0	21775.0	47026	1658
1841-2	24525.0	22358.0	48050	1757
1841-3	30983.0	28151.0	63722	2350
1841-4	34702.0	31631.0	72275	2400
1841-5	29959.0	27452.0	60042	2151
1841-6	29699.0	27099.0	61191	2116
1841-7	31902.0	29111.0	64864	2344
1841-8	29870.0	27314.0	60479	2149
1841-9	19612.0	17894.0	39922	1386
1841-10	28845.0	26518.0	57264	1988
1841-11	21239.0	19516.0	42618	1440
1841-12	30427.0	28005.0	57347	1996
1842-1	24768.0	22739.0	48979	1887
1842-2	23244.0	21393.0	44882	1601
1842-3	26750.0	24594.0	51472	1784
1842-4	29146.0	26766.0	56360	2009
1842-5	30785.0	28199.0	59633	2236
1842-6	22939.0	21066.0	42872	1756
1842-7	25178.0	22888.0	52402	2109
1842-8	23490.0	21419.0	47485	1888
1842-9	22397.0	20441.0	44186	1741
1842-10	17419.0	15916.0	35121	1315
1842-11	20673.0	18758.0	42967	1629
1842-12	18395.0	16757.0	37455	1466
1843-1	34256.0	30962.0	70855	3049
1843-2	31029.0	28080.0	64162	2611
1843-3	29336.0	26295.0	62969	2796
1843-4	26838.0	24160.0	57610	2315
1843-5	31457.0	28489.0	66421	2431
1843-6	27721.0	24899.0	60134	2489
1843-7	21540.0	19350.0	45697	2018
1843-8	29385.0	26346.0	63997	2990
1843-9	30367.0	27274.0	62820	2880
1843-10	27392.0	24705.0	57288	2436
1843-11	17322.0	15427.0	39610	1670
1843-12	24995.0	22362.0	54898	2415
1844-1	28350.0	25482.0	59429	2943
1844-2	27808.0	25131.0	57290	2820
1844-3	21711.0	19550.0	45378	2021
1844-4	27278.0	24615.0	55767	2621
1844-5	32224.0	28415.0	76526	3676
1844-6	19900.0	17477.0	50098	2220
1844-7	17183.0	15390.0	38317	1833
1844-8	24692.0	22311.0	52446	2317
1844-9	27024.0	24465.0	56103	2173
1844-10	26138.0	23579.0	54131	2222
1844-11	22138.0	19961.0	45989	2363
1844-12	25303.0	22507.0	55615	2560
1845-1	27226.0	24695.0	53674	2787
1845-2	16650.0	14721.0	38114	1941
1845-3	14619.0	12909.0	33330	1487
1845-4	17633.0	15543.0	41276	1889
1845-5	26734.0	23714.0	59833	2423
1845-6	21768.0	19489.0	47406	2077
1845-7	19095.0	16952.0	44053	1972
1845-8	24787.0	22228.0	53142	2594
1845-9	27654.0	24869.0	57749	2808
1845-10	27082.0	24508.0	55257	2425
1845-11	26029.0	23426.0	56802	2176
1845-12	28163.0	25208.0	62523	2866
1846-1	24630.0	21655.0	59703	2230
1846-2	17324.0	15287.0	40600	1415
1846-3	19634.0	17593.0	44724	1758
1846-4	22015.0	19863.0	47369	1739
1846-5	28040.0	25342.0	59576	2239
1846-6	29455.0	26256.0	67053	2529
1846-7	18817.0	17095.0	40168	1566
1846-8	24287.0	21956.0	52010	1902
1846-9	26779.0	24225.0	57526	2115
1846-10	23676.0	21128.0	51751	1973
1846-11	25839.0	23292.0	56974	1967
1846-12	23744.0	21388.0	49331	2013
1847-1	23786.0	21181.0	55197	2172
1847-2	20498.0	18477.0	44210	1737
1847-3	23928.0	21675.0	49349	1821
1847-4	31757.0	28653.0	66014	2578
1847-5	28167.0	25283.0	60850	2598
1847-6	23623.0	21398.0	48088	2014
1847-7	25874.0	23163.0	57230	2519
1847-8	23050.0	20403.0	54704	2717
1847-9	20124.0	18095.0	43418	1998
1847-10	24531.0	21876.0	55658	2326
1847-11	20394.0	17975.0	50156	2016
1847-12	27055.0	24206.0	59044	2890
1848-1	22634.0	19901.0	50691	3337
1848-2	21013.0	18622.0	46059	2134
1848-3	24983.0	22048.0	56270	2187
1848-4	16871.0	15290.0	35828	1253
1848-5	25767.0	22630.0	63631	2504
1848-6	22433.0	19842.0	53724	1974
1848-7	21133.0	18792.0	49961	1999
1848-8	27145.0	24095.0	61083	2466
1848-9	18880.0	16773.0	44503	1646
1848-10	26783.0	23894.0	58795	2445
1848-11	26935.0	23667.0	65513	2768
1848-12	23875.0	20925.0	57664	2762
1849-1	26820.0	24254.0	56257	2315
1849-2	26003.0	23404.0	54803	2064
1849-3	29588.0	26699.0	62484	2427
1849-4	23748.0	21340.0	51156	1950
1849-5	26786.0	23911.0	62188	2426
1849-6	35868.0	32054.0	84954	2829
1849-7	25739.0	23106.0	53478	2378
1849-8	27638.0	24742.0	55723	2877
1849-9	31113.0	27973.0	61988	3026
1849-10	27043.0	24366.0	54277	2378
1849-11	26138.0	23187.0	52077	3273
1849-12	21846.0	19595.0	46136	2296
1850-1	31334.0	27785.0	75968	2702
1850-2	20672.0	18552.0	44117	1596
1850-3	25977.0	23504.0	53785	2047
1850-4	24921.0	22501.0	54059	1755
1850-5	29595.0	26657.0	66200	2196
1850-6	23693.0	21383.0	54052	1876
1850-7	25689.0	23414.0	53316	1736
1850-8	30491.0	27609.0	63713	2345
1850-9	25295.0	22847.0	54831	1878
1850-10	22379.0	20267.0	47468	1531
1850-11	29857.0	26621.0	68842	2429
1850-12	21883.0	19731.0	47051	1526
1851-1	26691.0	23895.0	61697	1963
1851-2	23360.0	20986.0	52214	1704
1851-3	17592.0	15844.0	37348	1211
1851-4	21215.0	19213.0	45141	1455
1851-5	37149.0	34322.0	69908	2357
1851-6	31264.0	28705.0	58514	2315
1851-7	39810.0	36190.0	83133	2994
1851-8	34954.0	32023.0	66868	2440
1851-9	27587.0	25338.0	53580	1874
1851-10	24193.0	22039.0	50007	1844
1851-11	28923.0	26256.0	61986	2299
1851-12	25594.0	22879.0	59009	2073
1852-1	26081.0	23238.0	61006	2034
1852-2	23933.0	21212.0	57310	1873
1852-3	27031.0	24620.0	56319	1870
1852-4	25415.0	22939.0	54233	1754
1852-5	25582.0	22767.0	59612	1908
1852-6	18981.0	17150.0	40515	1214
1852-7	25469.0	22790.0	56799	1929
1852-8	23021.0	20664.0	52870	1818
1852-9	26312.0	23638.0	58302	2030
1852-10	23978.0	21500.0	54336	1745
1852-11	21244.0	19035.0	48199	1564
1852-12	19785.0	17485.0	48225	1631
1853-1	29646.0	26264.0	73722	2370
1853-2	24954.0	22205.0	58521	1871
1853-3	25909.0	23175.0	61543	1840
1853-4	24208.0	21351.0	60457	1732
1853-5	23968.0	21029.0	59484	1780
1853-6	22332.0	19727.0	54730	1716
1853-7	32351.0	28244.0	83304	2609
1853-8	29443.0	25967.0	72972	2487
1853-9	23766.0	21226.0	53787	1665
1853-10	23028.0	20679.0	51064	1589
1853-11	25882.0	22794.0	61995	2291
1853-12	28527.0	25467.0	65252	2075
1854-1	38088.0	33599.0	93877	3250
1854-2	38099.0	33946.0	92834	2880
1854-3	39318.0	35528.0	84644	2628
1854-4	37063.0	33458.0	80402	2459
1854-5	36249.0	32561.0	81799	2466
1854-6	34285.0	30750.0	78634	2489
1854-7	14804.0	13624.0	28994	902
1854-8	17688.0	16429.0	31866	1130
1854-9	16342.0	15216.0	28409	1061
1854-10	19773.0	18377.0	36024	1246
1854-11	15790.0	14595.0	29067	1068
1854-12	16248.0	14965.0	30645	1094
1855-1	23124.0	20729.0	52186	1560
1855-2	24224.0	21799.0	54127	1625
1855-3	28472.0	25483.0	65345	1907
1855-4	22403.0	20164.0	50163	1665
1855-5	30694.0	27158.0	77268	2424
1855-6	28488.0	25476.0	66145	1996
1855-7	36639.0	32968.0	83744	2567
1855-8	35734.0	32166.0	78864	2436
1855-9	24603.0	22184.0	53698	1650
1855-10	24495.0	21753.0	58678	1807
1855-11	26608.0	23687.0	62928	1939
1855-12	27172.0	24447.0	57613	2283
1856-1	39675.0	35910.0	86803	3052
1856-2	39748.0	35656.0	89567	3162
1856-3	41379.0	37429.0	88894	2988
1856-4	33502.0	30428.0	71224	2173
1856-5	32237.0	29197.0	70963	2124
1856-6	33834.0	30843.0	71418	2458
1856-7	64218.0	58451.0	133820	4624
1856-8	53992.0	49250.0	107624	4099
1856-9	41757.0	37856.0	89156	3174
1856-10	40711.0	37010.0	83995	2741
1856-11	39968.0	35901.0	92036	2971
1856-12	43775.0	39264.0	95149	3441
1857-1	52125.0	46853.0	112757	4152
1857-2	49167.0	44576.0	104261	3632
1857-3	46802.0	42530.0	97045	3293
1857-4	43155.0	39289.0	89275	3118
1857-5	41657.0	37770.0	88193	2862
1857-6	43435.0	39202.0	96000	3149
1857-7	53082.0	48234.0	111854	4028
1857-8	50811.0	46283.0	104630	3769
1857-9	50569.0	46084.0	108115	3568
1857-10	49426.0	44942.0	106354	3669
1857-11	53111.0	47997.0	113328	4031
1857-12	46876.0	42914.0	96522	3460
1858-1	33252.0	30418.0	66002	2193
1858-2	29762.0	27048.0	63747	2102
1858-3	34857.0	31554.0	73414	2643
1858-4	34385.0	31091.0	73352	2508
1858-5	38249.0	34464.0	83116	3045
1858-6	38257.0	34595.0	81289	2766
1858-7	40864.0	36603.0	90314	3467
1858-8	38684.0	34898.0	81414	2947
1858-9	41560.0	37245.0	89236	3548
1858-10	46380.0	41906.0	95979	3626
1858-11	42023.0	37881.0	87373	3534
1858-12	48418.0	43953.0	99209	3882
1859-1	41823.0	37808.0	87183	3651
1859-2	33056.0	30130.0	68140	2230
1859-3	42448.0	38670.0	88640	3072
1859-4	40253.0	36317.0	87298	2857
1859-5	48467.0	43808.0	106350	3510
1859-6	38296.0	34722.0	82990	2436
1859-7	41243.0	37510.0	87981	2829
1859-8	44320.0	40159.0	92975	3301
1859-9	42729.0	38624.0	91314	3175
